PassengerId,Survived,Pclass,Sex,SibSp,Parch,Fare,Embarked,FamilySize,Cabin_letter,Name_title,Numeric_ticket,Age_bins
71,0,2,1,-0.4751990812099552,-0.4743258521037861,-0.5341955039054616,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,0.2847219241174825
72,0,3,0,4.057547519601742,2.006119339191895,0.9409501199925433,2,3.7757995427658093,0.5194241290241832,-1.2254982258746803,0,-0.876368858178123
73,0,2,1,-0.4751990812099552,-0.4743258521037861,1.3976098196943552,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.48933859741292124
74,0,3,1,0.4313502389523841,-0.4743258521037861,-0.22864112323105135,0,0.057853306636433906,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
75,1,3,1,-0.4751990812099552,-0.4743258521037861,1.1297377769755033,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,0.2847219241174825
76,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.8286394587504805,2,-0.5618043993851286,-0.7065087489470531,0.41444345420950046,1,-0.48933859741292124
77,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
78,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
79,1,2,1,-0.4751990812099552,2.006119339191895,0.45716639046780133,2,0.6775110126579964,0.5194241290241832,-1.7721454525694074,1,-2.0374596404737284
80,1,3,0,-0.4751990812099552,-0.4743258521037861,-0.3703325647020046,2,-0.5618043993851286,0.5194241290241832,-1.2254982258746803,1,-0.10230833664771939
81,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.6786963266772271,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.48933859741292124
82,1,3,1,-0.4751990812099552,-0.4743258521037861,-0.6282518441103798,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
83,1,3,0,-0.4751990812099552,-0.4743258521037861,-0.8123337805591196,1,-0.5618043993851286,0.5194241290241832,-1.2254982258746803,1,-0.10230833664771939
84,0,1,1,-0.4751990812099552,-0.4743258521037861,0.9452580712301538,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
85,1,2,0,-0.4751990812099552,-0.4743258521037861,-0.5341955039054616,2,-0.5618043993851286,0.5194241290241832,-1.2254982258746803,0,-0.876368858178123
86,1,3,0,2.244448879277063,-0.4743258521037861,-0.13923936162362693,2,1.297168718679559,0.5194241290241832,0.9610906809042274,1,0.2847219241174825
87,0,3,1,0.4313502389523841,3.2463419348397355,0.6275624759912304,2,1.9168264247011215,0.5194241290241832,0.41444345420950046,0,-0.876368858178123
88,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.10230833664771939
89,1,1,0,2.244448879277063,2.006119339191895,2.70565698624984,2,2.536484130722684,-1.9324416269182894,-1.2254982258746803,1,-0.48933859741292124
90,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.48933859741292124
91,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
92,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.8045157230890057,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.876368858178123
93,0,1,1,0.4313502389523841,-0.4743258521037861,1.210631770025966,2,0.057853306636433906,-1.1151530416041318,0.41444345420950046,0,1.445812706413088
94,0,3,1,0.4313502389523841,2.006119339191895,0.11632645696912522,2,1.297168718679559,0.5194241290241832,0.41444345420950046,0,-0.10230833664771939
95,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.8775909348467548,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,2.219873227943492
96,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
97,0,1,1,-0.4751990812099552,-0.4743258521037861,0.6356906335839563,0,-0.5618043993851286,-2.7497302122324467,0.41444345420950046,0,3.3809640102390977
98,1,1,1,-0.4751990812099552,0.7658967435440545,1.2463149108454483,0,0.057853306636433906,-1.5237973342612106,0.41444345420950046,0,-0.48933859741292124
99,1,2,0,-0.4751990812099552,0.7658967435440545,0.2264567551182557,2,0.057853306636433906,0.5194241290241832,0.9610906809042274,1,0.2847219241174825
100,0,2,1,0.4313502389523841,-0.4743258521037861,0.34823343675035595,2,0.057853306636433906,0.5194241290241832,0.41444345420950046,1,0.2847219241174825
101,0,3,0,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643,2,-0.5618043993851286,0.5194241290241832,-1.2254982258746803,1,-0.10230833664771939
102,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
103,0,1,1,-0.4751990812099552,0.7658967435440545,1.4488800405058835,2,0.057853306636433906,-1.5237973342612106,0.41444345420950046,1,-0.48933859741292124
104,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.715081615322456,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,0.2847219241174825
105,0,3,1,1.3378995591147234,-0.4743258521037861,-0.7962812706432292,2,0.6775110126579964,0.5194241290241832,0.41444345420950046,1,0.6717521848826843
106,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
107,1,3,0,-0.4751990812099552,-0.4743258521037861,-0.8286394587504805,2,-0.5618043993851286,0.5194241290241832,-1.2254982258746803,1,-0.48933859741292124
108,1,3,1,-0.4751990812099552,-0.4743258521037861,-0.813805534261317,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
109,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,0.6717521848826843
110,1,3,0,0.4313502389523841,-0.4743258521037861,0.27484779748436916,1,0.057853306636433906,0.5194241290241832,-1.2254982258746803,1,-0.10230833664771939
111,0,1,1,-0.4751990812099552,-0.4743258521037861,1.0455570975193194,2,-0.5618043993851286,-1.9324416269182894,0.41444345420950046,1,1.445812706413088
112,0,3,0,0.4313502389523841,-0.4743258521037861,-0.22864112323105135,0,0.057853306636433906,0.5194241290241832,-1.2254982258746803,1,-1.263399118943325
113,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.48933859741292124
114,0,3,0,0.4313502389523841,-0.4743258521037861,-0.596735245796976,2,0.057853306636433906,0.5194241290241832,-1.2254982258746803,1,-0.876368858178123
115,0,3,0,-0.4751990812099552,-0.4743258521037861,-0.2283668640860574,0,-0.5618043993851286,0.5194241290241832,-1.2254982258746803,1,-0.876368858178123
116,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7962812706432292,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.48933859741292124
117,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.8167553416865435,1,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,3.3809640102390977
118,0,2,1,0.4313502389523841,-0.4743258521037861,0.13649510066617393,2,0.057853306636433906,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
119,0,1,1,-0.4751990812099552,0.7658967435440545,2.6431856916575582,0,0.057853306636433906,-2.341085919575368,0.41444345420950046,0,-0.48933859741292124
120,0,3,0,3.1509981994394023,2.006119339191895,0.5327403819933432,2,3.1561418367442466,0.5194241290241832,-1.2254982258746803,1,-2.0374596404737284
121,0,2,1,1.3378995591147234,-0.4743258521037861,1.3976098196943552,2,0.6775110126579964,0.5194241290241832,0.41444345420950046,0,-0.48933859741292124
122,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.10230833664771939
123,0,2,1,0.4313502389523841,-0.4743258521037861,0.49342662865673687,0,0.057853306636433906,0.5194241290241832,0.41444345420950046,1,0.2847219241174825
124,1,2,0,-0.4751990812099552,-0.4743258521037861,-0.3308153928167706,2,-0.5618043993851286,-1.1151530416041318,-1.2254982258746803,1,0.2847219241174825
125,0,1,1,-0.4751990812099552,0.7658967435440545,1.4488800405058835,2,0.057853306636433906,-1.5237973342612106,0.41444345420950046,1,1.8328429671782898
126,1,3,1,0.4313502389523841,-0.4743258521037861,-0.4695751698620864,0,0.057853306636433906,0.5194241290241832,-1.7721454525694074,1,-1.263399118943325
127,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.8167553416865435,1,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
128,1,3,1,-0.4751990812099552,-0.4743258521037861,-0.8912531829235545,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.48933859741292124
129,1,3,0,0.4313502389523841,0.7658967435440545,0.19843638266558425,0,0.6775110126579964,-0.7065087489470531,-1.2254982258746803,1,-0.10230833664771939
130,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.912641979695758,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,1.058782445647886
131,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643,0,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,0.2847219241174825
132,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.9029641542643231,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.876368858178123
133,0,3,0,0.4313502389523841,-0.4743258521037861,-0.22558157292441078,2,0.057853306636433906,0.5194241290241832,0.9610906809042274,0,1.445812706413088
134,1,2,0,0.4313502389523841,-0.4743258521037861,0.34823343675035595,2,0.057853306636433906,0.5194241290241832,0.9610906809042274,1,-0.10230833664771939
135,0,2,1,-0.4751990812099552,-0.4743258521037861,-0.3308153928167706,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.48933859741292124
136,0,2,1,-0.4751990812099552,-0.4743258521037861,-0.18980104739056214,0,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.48933859741292124
137,1,1,0,-0.4751990812099552,2.006119339191895,0.35902528087648866,2,0.6775110126579964,-1.5237973342612106,-1.2254982258746803,1,-0.876368858178123
138,0,1,1,0.4313502389523841,-0.4743258521037861,1.0667958925628875,2,0.057853306636433906,-1.9324416269182894,0.41444345420950046,1,0.6717521848826843
139,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.6565308708919255,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.876368858178123
140,0,1,1,-0.4751990812099552,-0.4743258521037861,1.4738339673998513,0,-0.5618043993851286,-2.341085919575368,0.41444345420950046,0,-0.48933859741292124
141,0,3,0,-0.4751990812099552,2.006119339191895,-0.17699375358284503,0,0.6775110126579964,0.5194241290241832,0.9610906809042274,1,-0.10230833664771939
142,1,3,0,-0.4751990812099552,-0.4743258521037861,-0.8167553416865435,2,-0.5618043993851286,0.5194241290241832,-1.2254982258746803,1,-0.48933859741292124
143,1,3,0,0.4313502389523841,-0.4743258521037861,-0.13923936162362693,2,0.057853306636433906,0.5194241290241832,0.9610906809042274,0,-0.48933859741292124
144,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.9422311571437298,1,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.876368858178123
145,0,2,1,-0.4751990812099552,-0.4743258521037861,-0.4479866913276815,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.876368858178123
146,0,2,1,0.4313502389523841,0.7658967435440545,0.6947458637250976,2,0.6775110126579964,0.5194241290241832,0.41444345420950046,0,-0.876368858178123
147,1,3,1,-0.4751990812099552,-0.4743258521037861,-0.8113576922153614,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
148,0,3,0,1.3378995591147234,2.006119339191895,0.6275624759912304,2,1.9168264247011215,0.5194241290241832,-1.2254982258746803,0,-1.6504293797085268
149,0,2,1,-0.4751990812099552,2.006119339191895,0.34823343675035595,2,0.6775110126579964,-0.7065087489470531,0.41444345420950046,1,0.6717521848826843
150,0,2,1,-0.4751990812099552,-0.4743258521037861,-0.3308153928167706,2,-0.5618043993851286,0.5194241290241832,2.0543851342936814,1,1.058782445647886
151,0,2,1,-0.4751990812099552,-0.4743258521037861,-0.3665032758757501,2,-0.5618043993851286,0.5194241290241832,2.0543851342936814,0,1.8328429671782898
152,1,1,0,0.4313502389523841,-0.4743258521037861,1.2971232366153405,2,0.057853306636433906,-1.9324416269182894,0.9610906809042274,1,-0.48933859741292124
153,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,2.219873227943492
154,0,3,1,-0.4751990812099552,2.006119339191895,-0.22558157292441078,2,0.6775110126579964,0.5194241290241832,0.41444345420950046,0,1.058782445647886
155,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.8697878276102141,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.10230833664771939
156,0,1,1,-0.4751990812099552,0.7658967435440545,1.2140218437121024,0,0.057853306636433906,0.5194241290241832,0.41444345420950046,0,1.8328429671782898
157,1,3,0,-0.4751990812099552,-0.4743258521037861,-0.81873051214423,1,-0.5618043993851286,0.5194241290241832,-1.2254982258746803,1,-0.876368858178123
158,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.10230833664771939
159,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7141931170822655,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
160,0,3,1,6.77719548008876,2.006119339191895,1.3412852166389577,2,5.634772660830497,0.5194241290241832,-1.7721454525694074,0,-0.10230833664771939
161,0,3,1,-0.4751990812099552,0.7658967435440545,-0.12401218209902407,2,0.057853306636433906,0.5194241290241832,0.41444345420950046,1,1.058782445647886
162,1,2,0,-0.4751990812099552,-0.4743258521037861,-0.14539358694450016,2,-0.5618043993851286,0.5194241290241832,0.9610906809042274,0,0.6717521848826843
163,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.813805534261317,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
164,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7141931170822655,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.876368858178123
165,0,3,1,3.1509981994394023,0.7658967435440545,0.7722221292113017,2,2.536484130722684,0.5194241290241832,-1.7721454525694074,1,-2.0374596404737284
166,1,3,1,-0.4751990812099552,2.006119339191895,0.11392760020572701,2,0.6775110126579964,0.5194241290241832,-1.7721454525694074,1,-1.6504293797085268
167,1,1,0,-0.4751990812099552,0.7658967435440545,1.102483775621868,2,0.057853306636433906,-1.1151530416041318,0.9610906809042274,1,-0.10230833664771939
168,0,3,0,0.4313502389523841,4.486564530487576,0.4185439886957112,2,2.536484130722684,0.5194241290241832,0.9610906809042274,1,1.058782445647886
169,0,1,1,-0.4751990812099552,-0.4743258521037861,0.3453574771735382,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.10230833664771939
170,0,3,1,-0.4751990812099552,-0.4743258521037861,1.1297377769755033,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,1,-0.10230833664771939
171,0,1,1,-0.4751990812099552,-0.4743258521037861,0.6016672132395674,2,-0.5618043993851286,-2.341085919575368,0.41444345420950046,1,2.606903488708694
172,0,3,1,3.1509981994394023,0.7658967435440545,0.46146538543999793,1,2.536484130722684,0.5194241290241832,-1.7721454525694074,1,-2.0374596404737284
173,1,3,0,0.4313502389523841,0.7658967435440545,-0.4787711687227169,2,0.6775110126579964,0.5194241290241832,-1.2254982258746803,1,-2.0374596404737284
174,0,3,1,-0.4751990812099552,-0.4743258521037861,-0.7962812706432292,2,-0.5618043993851286,0.5194241290241832,0.41444345420950046,0,-0.48933859741292124
175,0,1,1,-0.4751990812099552,-0.4743258521037861,0.5140176152375079,0,-0.5618043993851286,-2.7497302122324467,0.41444345420950046,1,2.219873227943492
176,0,3,1,0.4313502389523841,0.7658967435440545,-0.8045157230890057,2,0.6775110126579964,0.5194241290241832,0.41444345420950046,1,-0.876368858178123
177,0,3,1,2.244448879277063,0.7658967435440545,0.32760748513073984,2,1.9168264247011215,0.5194241290241832,-1.7721454525694074,1,-0.10230833664771939
178,0,1,0,-0.4751990812099552,-0.4743258521037861,0.447210334289108,0,-0.5618043993851286,-1.9324416269182894,-1.2254982258746803,0,1.445812706413088
